img_path,fine_label,super_label,sharpness
data\009.Arleigh_Burke-class_destroyer\P1752.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.65166
data\009.Arleigh_Burke-class_destroyer\P1755.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,53.305
data\009.Arleigh_Burke-class_destroyer\P1767.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.214226
data\009.Arleigh_Burke-class_destroyer\P1779.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.27672
data\009.Arleigh_Burke-class_destroyer\P1780.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.391914
data\009.Arleigh_Burke-class_destroyer\P1786.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.402405
data\009.Arleigh_Burke-class_destroyer\P1792.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.87787
data\009.Arleigh_Burke-class_destroyer\P1795.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.85751
data\009.Arleigh_Burke-class_destroyer\P1807.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,73.28717
data\009.Arleigh_Burke-class_destroyer\P1812.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.89235
data\009.Arleigh_Burke-class_destroyer\P1833.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.79471
data\009.Arleigh_Burke-class_destroyer\P1844.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,73.24007
data\009.Arleigh_Burke-class_destroyer\P1848.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.12842
data\009.Arleigh_Burke-class_destroyer\P1851.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,74.961975
data\009.Arleigh_Burke-class_destroyer\P1852.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.74773
data\009.Arleigh_Burke-class_destroyer\P1854.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,69.476166
data\009.Arleigh_Burke-class_destroyer\P1855.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.87451
data\009.Arleigh_Burke-class_destroyer\P1856.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,68.74768
data\009.Arleigh_Burke-class_destroyer\P1859.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.45449
data\009.Arleigh_Burke-class_destroyer\P1861.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,61.388977
data\009.Arleigh_Burke-class_destroyer\P1868.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.82539
data\009.Arleigh_Burke-class_destroyer\P1878.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.68912
data\009.Arleigh_Burke-class_destroyer\P1892.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.59509
data\009.Arleigh_Burke-class_destroyer\P1897.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.22197
data\009.Arleigh_Burke-class_destroyer\P1903.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,48.1808
data\009.Arleigh_Burke-class_destroyer\P1905.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,60.371063
data\009.Arleigh_Burke-class_destroyer\P1909.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,47.565506
data\009.Arleigh_Burke-class_destroyer\P1912.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,62.97442
data\009.Arleigh_Burke-class_destroyer\P1923.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.5647
data\009.Arleigh_Burke-class_destroyer\P1926.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.58554
data\009.Arleigh_Burke-class_destroyer\P1932.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.50589
data\009.Arleigh_Burke-class_destroyer\P1939.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.829185
data\009.Arleigh_Burke-class_destroyer\P1940.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.06358
data\009.Arleigh_Burke-class_destroyer\P1949.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.23272
data\009.Arleigh_Burke-class_destroyer\P1961.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.01665
data\009.Arleigh_Burke-class_destroyer\P1963.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,85.19389
data\009.Arleigh_Burke-class_destroyer\P1976.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.44941
data\009.Arleigh_Burke-class_destroyer\P1979.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.7744
data\009.Arleigh_Burke-class_destroyer\P1980.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.53119
data\009.Arleigh_Burke-class_destroyer\P1982.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.82631
data\009.Arleigh_Burke-class_destroyer\P1983.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.84345
data\009.Arleigh_Burke-class_destroyer\P1984.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,73.342705
data\009.Arleigh_Burke-class_destroyer\P1990.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.0598
data\009.Arleigh_Burke-class_destroyer\P1993.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.98955
data\009.Arleigh_Burke-class_destroyer\P2001.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.89933
data\009.Arleigh_Burke-class_destroyer\P2014.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,68.727356
data\009.Arleigh_Burke-class_destroyer\P2016.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,52.595917
data\009.Arleigh_Burke-class_destroyer\P2017.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.39114
data\009.Arleigh_Burke-class_destroyer\P2026.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,68.14647
data\009.Arleigh_Burke-class_destroyer\P2027.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.91598
data\009.Arleigh_Burke-class_destroyer\P2028.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.26619
data\009.Arleigh_Burke-class_destroyer\P2030.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.7003
data\009.Arleigh_Burke-class_destroyer\P2034.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.64606
data\009.Arleigh_Burke-class_destroyer\P2044.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.64929
data\009.Arleigh_Burke-class_destroyer\P2054.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.103165
data\009.Arleigh_Burke-class_destroyer\P2056.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,69.326324
data\009.Arleigh_Burke-class_destroyer\P2059.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,74.58426
data\009.Arleigh_Burke-class_destroyer\P2063.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.62349
data\009.Arleigh_Burke-class_destroyer\P2082.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.63027
data\009.Arleigh_Burke-class_destroyer\P2085.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,74.51152
data\009.Arleigh_Burke-class_destroyer\P2087.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,60.716908
data\009.Arleigh_Burke-class_destroyer\P2095.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.71358
data\009.Arleigh_Burke-class_destroyer\P2107.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.439224
data\009.Arleigh_Burke-class_destroyer\P2108.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.83119
data\009.Arleigh_Burke-class_destroyer\P2111.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.9466
data\009.Arleigh_Burke-class_destroyer\P2114.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.40271
data\009.Arleigh_Burke-class_destroyer\P2137.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,69.063614
data\009.Arleigh_Burke-class_destroyer\P2144.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.454254
data\009.Arleigh_Burke-class_destroyer\P2146.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,69.222336
data\009.Arleigh_Burke-class_destroyer\P2155.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.35776
data\009.Arleigh_Burke-class_destroyer\P2159.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,63.099934
data\009.Arleigh_Burke-class_destroyer\P2163.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.07394
data\009.Arleigh_Burke-class_destroyer\P2168.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.99962
data\009.Arleigh_Burke-class_destroyer\P2169.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.68433
data\009.Arleigh_Burke-class_destroyer\P2175.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.89845
data\009.Arleigh_Burke-class_destroyer\P2179.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.42201
data\009.Arleigh_Burke-class_destroyer\P2182.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.74402
data\009.Arleigh_Burke-class_destroyer\P2188.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.025406
data\009.Arleigh_Burke-class_destroyer\P2217.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.810196
data\009.Arleigh_Burke-class_destroyer\P2226.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.65758
data\009.Arleigh_Burke-class_destroyer\P2232.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,85.59801
data\009.Arleigh_Burke-class_destroyer\P2234.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.91925
data\009.Arleigh_Burke-class_destroyer\P2236.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.03088
data\009.Arleigh_Burke-class_destroyer\P2239.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.08273
data\009.Arleigh_Burke-class_destroyer\P2243.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.39536
data\009.Arleigh_Burke-class_destroyer\P2248.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.54707
data\009.Arleigh_Burke-class_destroyer\P2251.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.630775
data\009.Arleigh_Burke-class_destroyer\P2259.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,68.727425
data\009.Arleigh_Burke-class_destroyer\P2265.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,66.39061
data\009.Arleigh_Burke-class_destroyer\P2284.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.33986
data\009.Arleigh_Burke-class_destroyer\P2292.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.66239
data\009.Arleigh_Burke-class_destroyer\P2294.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.27022
data\009.Arleigh_Burke-class_destroyer\P2299.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.2124
data\009.Arleigh_Burke-class_destroyer\P2301.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.53196
data\009.Arleigh_Burke-class_destroyer\P2306.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.59569
data\009.Arleigh_Burke-class_destroyer\P2340.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.24342
data\009.Arleigh_Burke-class_destroyer\P2341.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.267075
data\009.Arleigh_Burke-class_destroyer\P2357.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,65.888084
data\009.Arleigh_Burke-class_destroyer\P2358.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.39444
data\009.Arleigh_Burke-class_destroyer\P2378.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.48563
data\009.Arleigh_Burke-class_destroyer\P2379.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.21826
data\009.Arleigh_Burke-class_destroyer\P2381.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.8531
data\009.Arleigh_Burke-class_destroyer\P2384.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.230576
data\009.Arleigh_Burke-class_destroyer\P2386.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.96687
data\009.Arleigh_Burke-class_destroyer\P2407.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.647675
data\009.Arleigh_Burke-class_destroyer\P2408.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.32028
data\009.Arleigh_Burke-class_destroyer\P2419.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.80408
data\009.Arleigh_Burke-class_destroyer\P2420.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.82066
data\009.Arleigh_Burke-class_destroyer\P2426.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,69.01759
data\009.Arleigh_Burke-class_destroyer\P2429.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,93.89758
data\009.Arleigh_Burke-class_destroyer\P2434.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.25561
data\009.Arleigh_Burke-class_destroyer\P2435.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,65.58881
data\009.Arleigh_Burke-class_destroyer\P2443.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,73.78107
data\009.Arleigh_Burke-class_destroyer\P2444.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,54.542274
data\009.Arleigh_Burke-class_destroyer\P2446.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.22063
data\009.Arleigh_Burke-class_destroyer\P2457.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.1676
data\009.Arleigh_Burke-class_destroyer\P2459.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.078445
data\009.Arleigh_Burke-class_destroyer\P2469.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.32308
data\009.Arleigh_Burke-class_destroyer\P2472.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.82092
data\009.Arleigh_Burke-class_destroyer\P2481.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.45012
data\009.Arleigh_Burke-class_destroyer\P2487.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.8515
data\009.Arleigh_Burke-class_destroyer\P2496.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.62729
data\009.Arleigh_Burke-class_destroyer\P2498.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,87.613434
data\009.Arleigh_Burke-class_destroyer\P2501.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.15001
data\009.Arleigh_Burke-class_destroyer\P2504.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.59517
data\009.Arleigh_Burke-class_destroyer\P2512.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.3235
data\009.Arleigh_Burke-class_destroyer\P2530.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.290436
data\009.Arleigh_Burke-class_destroyer\P2539.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,68.01261
data\009.Arleigh_Burke-class_destroyer\P2551.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,74.4969
data\009.Arleigh_Burke-class_destroyer\P2554.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,54.561386
data\009.Arleigh_Burke-class_destroyer\P2562.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.36596
data\009.Arleigh_Burke-class_destroyer\P2568.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.19506
data\009.Arleigh_Burke-class_destroyer\P2571.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,92.05819
data\009.Arleigh_Burke-class_destroyer\P2576.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.38734
data\009.Arleigh_Burke-class_destroyer\P2596.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.22102
data\009.Arleigh_Burke-class_destroyer\P2598.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.27402
data\009.Arleigh_Burke-class_destroyer\P2600.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.0711
data\009.Arleigh_Burke-class_destroyer\P2601.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,63.940735
data\009.Arleigh_Burke-class_destroyer\P2602.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.97223
data\009.Arleigh_Burke-class_destroyer\P2603.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.899994
data\009.Arleigh_Burke-class_destroyer\P2616.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.47443
data\009.Arleigh_Burke-class_destroyer\P2623.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.5847
data\009.Arleigh_Burke-class_destroyer\P2639.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.31636
data\009.Arleigh_Burke-class_destroyer\P2641.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.98488
data\009.Arleigh_Burke-class_destroyer\P2642.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,65.582535
data\009.Arleigh_Burke-class_destroyer\P2643.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.75791
data\009.Arleigh_Burke-class_destroyer\P2654.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.101425
data\009.Arleigh_Burke-class_destroyer\P2657.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.57631
data\009.Arleigh_Burke-class_destroyer\P2674.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,85.217514
data\009.Arleigh_Burke-class_destroyer\P2682.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.75341
data\009.Arleigh_Burke-class_destroyer\P2702.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.219925
data\009.Arleigh_Burke-class_destroyer\P2712.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.70944
data\009.Arleigh_Burke-class_destroyer\P2718.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.19545
data\009.Arleigh_Burke-class_destroyer\P2728.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.290955
data\009.Arleigh_Burke-class_destroyer\P2733.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,85.3062
data\009.Arleigh_Burke-class_destroyer\P2737.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,86.09195
data\009.Arleigh_Burke-class_destroyer\P2739.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.44942
data\009.Arleigh_Burke-class_destroyer\P2744.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.96785
data\009.Arleigh_Burke-class_destroyer\P2747.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.5809
data\009.Arleigh_Burke-class_destroyer\P2759.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.567825
data\009.Arleigh_Burke-class_destroyer\P2770.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.10063
data\009.Arleigh_Burke-class_destroyer\P2829.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,53.767303
data\009.Arleigh_Burke-class_destroyer\P2841.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,63.63659
data\009.Arleigh_Burke-class_destroyer\P2842.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,67.54975
data\009.Arleigh_Burke-class_destroyer\P2851.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,82.71513
data\009.Arleigh_Burke-class_destroyer\P2852.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,67.5455
data\009.Arleigh_Burke-class_destroyer\P2855.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,91.71466
data\009.Arleigh_Burke-class_destroyer\P2858.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,77.40709
data\009.Arleigh_Burke-class_destroyer\P2865.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,94.77181
data\009.Arleigh_Burke-class_destroyer\P2867.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.69435
data\009.Arleigh_Burke-class_destroyer\P2871.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,73.416885
data\009.Arleigh_Burke-class_destroyer\P2878.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.82452
data\009.Arleigh_Burke-class_destroyer\P2888.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.756165
data\009.Arleigh_Burke-class_destroyer\P2909.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,90.54215
data\009.Arleigh_Burke-class_destroyer\P2912.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.43446
data\009.Arleigh_Burke-class_destroyer\P2917.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.47241
data\009.Arleigh_Burke-class_destroyer\P2929.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.10071
data\009.Arleigh_Burke-class_destroyer\P2934.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.58269
data\009.Arleigh_Burke-class_destroyer\P2945.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,89.16853
data\009.Arleigh_Burke-class_destroyer\P2946.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,80.07083
data\009.Arleigh_Burke-class_destroyer\P2951.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.59126
data\009.Arleigh_Burke-class_destroyer\P2957.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.66542
data\009.Arleigh_Burke-class_destroyer\P2958.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,78.8555
data\009.Arleigh_Burke-class_destroyer\P2961.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.87273
data\009.Arleigh_Burke-class_destroyer\P2971.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,72.44664
data\009.Arleigh_Burke-class_destroyer\P2995.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,65.06581
data\009.Arleigh_Burke-class_destroyer\P2997.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,57.062515
data\009.Arleigh_Burke-class_destroyer\P3004.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,89.87488
data\009.Arleigh_Burke-class_destroyer\P3013.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.92212
data\009.Arleigh_Burke-class_destroyer\P3037.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,76.6807
data\009.Arleigh_Burke-class_destroyer\P3038.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.35341
data\009.Arleigh_Burke-class_destroyer\P3050.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,84.23856
data\009.Arleigh_Burke-class_destroyer\P3053.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,90.98077
data\009.Arleigh_Burke-class_destroyer\P3065.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,54.542282
data\009.Arleigh_Burke-class_destroyer\P3069.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.72101
data\009.Arleigh_Burke-class_destroyer\P3070.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,81.88315
data\009.Arleigh_Burke-class_destroyer\P3075.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,94.378494
data\009.Arleigh_Burke-class_destroyer\P3076.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,56.092056
data\009.Arleigh_Burke-class_destroyer\P3082.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,79.74811
data\009.Arleigh_Burke-class_destroyer\P3105.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,92.58862
data\009.Arleigh_Burke-class_destroyer\P3110.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,85.21594
data\009.Arleigh_Burke-class_destroyer\P3116.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,83.88509
data\009.Arleigh_Burke-class_destroyer\P3117.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,47.96987
data\009.Arleigh_Burke-class_destroyer\P3120.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,75.56926
data\009.Arleigh_Burke-class_destroyer\P3123.bmp,009.Arleigh_Burke-class_destroyer,Destroyer,71.60698
