img_path,fine_label,super_label
data\009.Arleigh_Burke-class_destroyer\P3921.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3926.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3942.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3944.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3946.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3947.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3967.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3973.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3988.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3990.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P3996.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4010.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4013.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4041.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4050.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4063.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4073.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4099.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4102.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4104.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4122.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4123.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4124.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4129.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4132.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4141.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4148.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4157.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4174.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4177.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4188.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4192.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4198.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4205.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4213.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4224.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4227.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4230.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4232.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4234.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4256.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4258.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4262.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4281.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4282.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4286.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4288.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4303.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4312.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4318.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4321.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4330.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4332.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4335.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4336.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4337.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4338.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4342.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4349.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4356.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4357.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4365.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4369.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4374.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4411.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4417.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4445.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4448.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\009.Arleigh_Burke-class_destroyer\P4449.bmp,009.Arleigh_Burke-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P0017.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P0147.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P2225.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P2657.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P2931.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P3380.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P3513.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P3718.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P4433.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P4897.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P5547.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P6573.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P7106.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P7545.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P7901.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P8414.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P9903.bmp,010.Akizuki-class_destroyer,Destroyer
data\010.Akizuki-class_destroyer\P9907.bmp,010.Akizuki-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\1.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_6_49_21851.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_7_119_21632.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_7_19_20042.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_7_48_21858.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_8_120_21638.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\2_8_170_20874.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0023.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0123.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0182.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0231.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0236.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0237.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0339.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0355.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P0892.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1177.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1201.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1236.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1239.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1350.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1366.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1473.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1895.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P1931.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2178.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2298.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2334.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2344.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2512.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2514.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2640.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P2994.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3011.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3141.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3416.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3674.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3681.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P3852.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4082.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4109.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4423.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4524.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4547.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4745.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P4815.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P5142.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P5985.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6088.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6146.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6268.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6509.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6540.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6626.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6725.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6787.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6795.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6837.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6882.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P6917.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P7067.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P7077.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P7284.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8005.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8021.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8032.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8256.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8322.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8334.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8573.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8824.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P8931.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P9224.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P9283.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P9359.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P9503.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\P9666.bmp,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship1ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship2ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship3ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship4ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship5ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship6ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7br.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7co.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7con.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7fl.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7ra.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\ship7ro.jpg,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\横须贺1.PNG,011.Asagiri-class_destroyer,Destroyer
data\011.Asagiri-class_destroyer\横须贺2.png,011.Asagiri-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P0006.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P0260.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P0416.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P0561.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P0928.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P1330.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P1806.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2368.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2401.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2516.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2809.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2838.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2845.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P2959.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3224.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3378.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3389.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3391.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3441.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3568.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3793.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3818.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3843.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P3919.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4132.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4179.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4203.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4206.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4294.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4312.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4392.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4494.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4511.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4672.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4750.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P4754.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P5236.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P5302.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P5322.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P5623.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P6180.bmp,012.Kidd-class_destroyer,Destroyer
data\012.Kidd-class_destroyer\P6294.bmp,012.Kidd-class_destroyer,Destroyer
